movieId,predicted_rating,num_raters,avg_similarity
5015,3.78,2,0.4075
56782,4.05,4,0.4317
733,3.42,5,0.4096
1953,3.8,3,0.4082
635,2.89,1,0.3993
1268,3.89,1,0.3993
2141,3.0,2,0.4114
2408,1.89,1,0.3993
9,2.03,1,0.3996
364,3.62,4,0.3998
1288,3.92,3,0.3979
1947,2.93,2,0.3985
2289,3.49,4,0.4043
430,5.0,1,0.5053
2288,3.74,4,0.4303
94896,3.59,1,0.4035
98499,2.59,1,0.4035
103596,2.09,1,0.4035
136562,4.57,1,0.4358
84392,3.58,1,0.4025
91622,2.51,2,0.3996
109483,2.58,1,0.4025
143367,2.58,1,0.4025
59900,3.75,2,0.3996
78574,3.9,2,0.398
80693,2.51,2,0.3996
170,2.33,3,0.4093
1658,2.49,2,0.4014
2513,1.89,1,0.3993
3138,2.89,1,0.3993
3169,3.89,1,0.3993
3483,1.39,1,0.3993
4030,1.74,2,0.4014
4148,2.91,3,0.4204
4474,1.89,1,0.3993
4777,2.39,1,0.3993
4849,2.89,1,0.3993
5391,3.89,1,0.3993
5479,3.89,1,0.3993
5541,2.89,1,0.3993
7367,2.97,3,0.3998
37384,3.4,2,0.398
47644,2.39,1,0.3993
52241,3.49,2,0.4014
3668,2.86,1,0.4901
7730,2.97,1,0.3978
187031,2.47,1,0.3978
2702,3.22,3,0.4088
2568,2.55,2,0.5016
7307,3.09,1,0.4035
74228,4.09,1,0.4035
6,4.41,4,0.4079
1693,3.09,2,0.4102
2373,2.17,2,0.4105
2457,4.14,2,0.4105
3710,1.66,2,0.4105
252,2.89,1,0.3993
1235,3.89,1,0.3993
1099,3.17,1,0.4679
332,2.59,1,0.4035
3422,2.59,1,0.4035
6936,2.99,2,0.4014
2901,2.49,3,0.4342
1199,4.02,3,0.4018
102716,3.46,3,0.4559
138204,3.58,1,0.4025
140715,3.73,2,0.4009
3864,4.14,1,0.4557
3441,3.66,2,0.4105
26765,2.32,2,0.4826
2338,1.51,2,0.4114
2340,2.24,2,0.4009
2857,3.54,2,0.4114
3079,2.89,1,0.3993
3654,3.66,2,0.4105
3836,4.66,2,0.4105
4661,2.89,1,0.3993
4962,1.89,1,0.3993
5137,4.89,1,0.3993
5298,3.39,1,0.3993
5387,2.39,1,0.3993
6582,3.39,1,0.3993
6873,3.24,2,0.4014
7156,3.89,1,0.3993
30707,4.15,2,0.398
52668,3.6,2,0.399
73854,4.47,1,0.3978
79879,1.21,2,0.4011
57637,3.09,1,0.4035
74075,0.59,1,0.4035
1219,4.31,3,0.4619
325,1.89,1,0.3993
453,2.89,1,0.3993
697,2.89,1,0.3993
1194,2.89,1,0.3993
1249,4.05,3,0.4033
1267,3.49,2,0.4085
1735,3.89,1,0.3993
2835,0.89,1,0.3993
2893,2.89,1,0.3993
3270,2.39,1,0.3993
92309,3.59,1,0.4035
104944,3.59,1,0.4035
105504,3.87,3,0.4548
3564,2.07,3,0.4559
7439,2.35,3,0.4018
90403,2.58,1,0.4025
7099,4.42,1,0.3966
104283,4.42,1,0.3966
3029,2.44,1,0.4217
3635,3.17,2,0.4105
3701,2.39,1,0.3993
4068,1.89,1,0.3993
4585,2.89,1,0.3993
5135,3.89,1,0.3993
6616,1.39,1,0.3993
6689,3.89,1,0.3993
8362,2.39,1,0.3993
40339,3.11,2,0.4805
50068,3.73,2,0.4009
53447,3.89,1,0.3993
89904,4.89,1,0.3993
140956,2.97,1,0.3978
5693,1.78,1,0.4628
72424,0.5,1,0.4035
73211,3.59,1,0.4035
2694,3.13,3,0.3995
3066,4.17,2,0.4105
112,3.24,2,0.4014
647,3.17,2,0.4105
6153,1.39,1,0.3993
551,4.03,2,0.4114
189333,3.57,1,0.4358
64983,2.85,3,0.4018
170875,2.59,2,0.403
3628,2.44,1,0.4217
4580,0.5,1,0.5616
100737,3.27,1,0.5616
2745,3.89,1,0.3993
2822,1.89,1,0.3993
4345,2.89,1,0.3993
6442,4.89,1,0.3993
6549,1.89,1,0.3993
6638,1.89,1,0.3993
46559,3.39,1,0.3993
140928,4.39,1,0.3993
6078,2.8,2,0.4075
3423,2.59,1,0.4035
6978,3.59,1,0.4035
7657,3.59,1,0.4035
140267,3.59,1,0.4035
127212,4.07,1,0.4358
86,2.89,1,0.3993
249,3.89,1,0.3993
552,2.66,2,0.4105
106873,2.07,1,0.4358
193565,3.07,1,0.4358
75985,3.08,1,0.4025
2352,3.9,1,0.5944
64285,3.92,1,0.3966
2524,3.44,1,0.4217
3811,3.44,1,0.4217
26764,0.5,1,0.5616
4782,2.89,1,0.3993
4951,3.89,1,0.3993
5072,3.89,1,0.3993
5285,3.89,1,0.3993
5685,3.89,1,0.3993
6195,3.89,1,0.3993
6303,2.89,1,0.3993
6796,3.39,1,0.3993
7248,3.39,1,0.3993
42002,2.89,1,0.3993
47518,2.65,2,0.398
1760,0.5,1,0.5731
49772,4.32,1,0.3987
52604,3.24,2,0.4014
66785,3.09,1,0.4035
70994,4.09,1,0.4035
77893,3.59,1,0.4035
2389,2.08,1,0.4025
1615,4.44,1,0.4217
2085,3.89,1,0.3993
2082,2.03,2,0.4114
2623,1.11,1,0.5053
5136,3.09,1,0.4035
8014,3.55,1,0.3979
42725,1.42,1,0.3966
2500,1.9,2,0.4523
4666,2.89,1,0.3993
5423,1.89,1,0.3993
6197,3.39,1,0.3993
38886,3.49,2,0.4014
40583,3.89,1,0.3993
49132,3.39,1,0.3993
7395,3.32,1,0.3987
2976,3.59,1,0.4035
27563,3.59,1,0.4035
61319,3.09,1,0.4035
1367,3.08,1,0.4025
517,2.68,2,0.4105
386,2.89,1,0.3993
2676,1.89,1,0.3993
3951,4.89,1,0.3993
4744,3.09,1,0.4035
129313,3.59,1,0.4035
